	embryo2_1	embryo2_1	embryo2_2	embryo2_2	embryo2_3	embryo2_3	embryo2_4	embryo2_4	embryo2_5	embryo2_5	embryo2_6	embryo2_6	embryo2_7	embryo2_7	embryo2_8	embryo2_8	embryo2_9	embryo2_9	embryo2_10	embryo2_10	embryo4_1	embryo4_1	embryo4_1	embryo4_1	embryo4_2	embryo4_2	embryo4_2	embryo4_2	embryo4_3	embryo4_3	embryo4_3	embryo4_3	embryo4_4	embryo4_4	embryo4_4	embryo4_4	embryo4_5	embryo4_5	embryo4_5	embryo4_5
ENSMUSG00000031918	2414320.0	1232290.0	251745.0	653196.0	451618.0	341828.0	2209010.0	762868.0	534940.0	981227.0	370227.0	534575.0	260233.0	1095840.0	555923.0	475990.0	977592.0	429014.0	581629.0	332951.0	320965.0	2273720.0	346957.0	261050.0	2471440.0	515308.0	523601.0	1446560.0	3312620.0	333715.0	556776.0	2543970.0	585265.0	592688.0	887853.0	103844.0	296590.0	330677.0	297155.0	3289880.0
ENSMUSG00000031919	2755040.0	1804110.0	2203950.0	2571020.0	2683800.0	2347920.0	1781290.0	2152680.0	3138490.0	2927600.0	2612420.0	1920520.0	2540310.0	3801360.0	4644120.0	3462960.0	3420790.0	1681490.0	2194450.0	3946500.0	966503.0	1094070.0	712991.0	1607710.0	2904160.0	3958560.0	1335700.0	2451970.0	3053810.0	2874850.0	3321580.0	2618180.0	1880530.0	2275290.0	2975940.0	2495330.0	2632190.0	3140960.0	2996100.0	2041070.0
ENSMUSG00000031921	258020.0	19236.7	0.0	116660.0	79210.6	0.0	61582.8	24120.5	101006.0	217133.0	261031.0	3847.4	1037.5	0.0	13130.7	0.0	108226.0	5657.8	125698.0	39776.7	201460.0	209912.0	7021.5	1537300.0	1076960.0	15603.7	203510.0	2758.6	66747.4	602877.0	7355.1	8547.3	1053210.0	136953.0	368829.0	328987.0	3536.7	341622.0	67999.1	29523.3
ENSMUSG00000031922	626333.0	647584.0	490228.0	826259.0	1133840.0	544821.0	1138100.0	970479.0	794658.0	846658.0	497692.0	751295.0	1383950.0	784535.0	103593.0	613347.0	3651420.0	373006.0	967366.0	1284520.0	18994.1	468618.0	116649.0	1023680.0	221191.0	811912.0	291786.0	886813.0	655211.0	68329.4	648627.0	710367.0	21535.9	671075.0	33884.3	627382.0	530428.0	4100.7	255236.0	392773.0
ENSMUSG00000031924	113818.0	525857.0	202369.0	244602.0	551348.0	369712.0	29646.6	58377.1	591965.0	270133.0	85279.3	372551.0	281129.0	574024.0	174164.0	258924.0	15962.7	503184.0	636045.0	869137.0	612800.0	121009.0	375025.0	526610.0	468272.0	632891.0	633014.0	244070.0	327438.0	577974.0	541995.0	528986.0	260030.0	145688.0	553639.0	401667.0	81281.3	614450.0	327559.0	301139.0
ENSMUSG00000031925	0.0	1148.0	0.0	0.0	0.0	0.0	0.0	535.1	0.0	697.2	0.0	0.0	1018.6	0.0	1700.3	0.0	609.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1149.4	0.0	2334.4	0.0	894.8	0.0	0.0	6070.6	0.0	1464.4	0.0	0.0
ENSMUSG00000031928	20535.0	28230.3	1339420.0	2408430.0	35180.0	38498.9	36810.2	375488.0	624.4	1148940.0	44737.0	4048.1	255321.0	979.1	114515.0	1276450.0	7429.1	1247620.0	0.0	3262.3	295217.0	393230.0	36764.3	1765800.0	11320.6	953824.0	131149.0	2301.0	2052.9	136686.0	190236.0	476856.0	19361.2	1935810.0	1312460.0	156368.0	947.0	0.0	3296.2	67153.2
ENSMUSG00000031930	682867.0	205933.0	462177.0	289373.0	560221.0	502472.0	12850.4	87841.3	369570.0	711808.0	377697.0	379211.0	276081.0	336575.0	349972.0	214774.0	437928.0	510744.0	477727.0	624008.0	517400.0	93348.9	322166.0	366618.0	371727.0	756237.0	213156.0	221301.0	519180.0	492132.0	691842.0	68927.5	810408.0	268240.0	224626.0	325196.0	184442.0	608452.0	655099.0	522598.0
ENSMUSG00000031931	1683600.0	646109.0	499976.0	1411610.0	952135.0	867337.0	1099390.0	921469.0	1262410.0	1424320.0	834182.0	888261.0	895619.0	357836.0	1952690.0	1191280.0	1913640.0	1290630.0	1137430.0	990507.0	884566.0	434166.0	52502.4	348546.0	525502.0	1572960.0	429024.0	1576020.0	703531.0	701452.0	3595.0	1154990.0	255431.0	1021200.0	6318.8	590915.0	187274.0	1635910.0	334731.0	1052530.0
ENSMUSG00000031932	0.0	0.0	0.0	23164.7	0.0	0.0	0.0	0.0	0.0	7796.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	482.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1902.7	0.0	1887.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1625.9	0.0
ENSMUSG00000031933	0.0	0.0	0.0	3487.3	369098.0	10184.0	966211.0	360447.0	0.0	386401.0	21824.5	10054.8	0.0	9489.6	0.0	0.0	5268.4	59710.3	1039390.0	812248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5729.6	0.0	199520.0	0.0	0.0	6921.3	1234180.0	920226.0	5384.8
ENSMUSG00000031934	0.0	14689.8	0.0	0.0	256377.0	0.0	0.0	0.0	0.0	0.0	37194.9	0.0	1643.3	0.0	2680920.0	0.0	0.0	1822.2	332968.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14164.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107744.0	0.0	0.0	343685.0
ENSMUSG00000031935	77232.8	212745.0	285762.0	156514.0	262457.0	107888.0	190418.0	100734.0	218906.0	212861.0	287656.0	2847.8	244118.0	202248.0	9917.0	626494.0	37508.6	472138.0	378890.0	300975.0	395311.0	284426.0	216682.0	228419.0	286521.0	248852.0	470223.0	471514.0	543035.0	387010.0	604914.0	484758.0	402162.0	240223.0	286741.0	222436.0	671764.0	527150.0	57276.3	449291.0
ENSMUSG00000031938	107469.0	216686.0	21445.1	267571.0	267796.0	31951.5	73063.7	19908.3	297644.0	154053.0	81954.2	25395.5	103548.0	40297.5	30814.3	509771.0	116073.0	28961.0	368199.0	9248.8	180008.0	70842.3	50888.1	75218.1	12471.8	15474.6	36594.9	37815.3	18076.7	417874.0	97556.6	11717.2	135584.0	13657.0	127461.0	64986.2	53112.2	199485.0	11540.1	147494.0
ENSMUSG00000031939	3461260.0	3165760.0	2391720.0	3364090.0	4497390.0	2858710.0	3519020.0	2975560.0	3905330.0	3085060.0	4857530.0	4061960.0	2886220.0	4311000.0	4910740.0	4148640.0	4562350.0	2658530.0	2963590.0	5483360.0	3899800.0	3896290.0	4457180.0	3396590.0	3687220.0	3506260.0	4248030.0	3780510.0	3805930.0	5673190.0	5207130.0	5073420.0	4012490.0	4645510.0	3585010.0	3103940.0	4958260.0	4187970.0	4683640.0	4290680.0
ENSMUSG00000031948	2417770.0	2526430.0	1621630.0	2147740.0	2140210.0	2730980.0	1773400.0	1561340.0	2681500.0	2095290.0	1759440.0	817625.0	1814530.0	1789220.0	1714250.0	1403940.0	2072700.0	1162580.0	1862980.0	2405840.0	3085890.0	1860300.0	2076100.0	2903130.0	2689310.0	3644360.0	3382100.0	3778680.0	1680610.0	2644350.0	4375000.0	2880190.0	3144780.0	1436310.0	1887580.0	3276240.0	2189690.0	2856770.0	2537190.0	3442370.0
ENSMUSG00000031949	8792.5	4372.0	45282.6	989.0	8033.0	150572.0	7951.0	107197.0	363424.0	198666.0	0.0	0.0	8263.3	5382.2	1287.9	54837.0	27527.4	296107.0	256215.0	10464.3	302175.0	127620.0	371213.0	32016.0	237327.0	173385.0	485081.0	338889.0	1936.3	5779.5	0.0	10252.8	181865.0	279510.0	30859.5	404337.0	13606.1	69106.2	0.0	13906.5
ENSMUSG00000031950	976710.0	809313.0	861427.0	1810990.0	1241430.0	965672.0	974263.0	642169.0	820931.0	964496.0	806243.0	694041.0	795619.0	1067420.0	1492550.0	1353140.0	1544850.0	774222.0	1179970.0	2424700.0	3204100.0	2574900.0	2804490.0	2571030.0	2096330.0	2716170.0	2672660.0	2678730.0	2240150.0	4553940.0	2672750.0	2543700.0	3519990.0	3976080.0	2603910.0	2961920.0	3389690.0	2676210.0	2459910.0	2513710.0
ENSMUSG00000031951	372751.0	1129830.0	898989.0	706280.0	612118.0	1864680.0	845587.0	263093.0	593094.0	920455.0	76290.3	230236.0	838825.0	396948.0	138992.0	460400.0	334129.0	264635.0	753414.0	510009.0	405190.0	401065.0	440826.0	618483.0	877877.0	572097.0	1443600.0	400016.0	932708.0	1026250.0	2335620.0	1146040.0	374528.0	68505.3	388430.0	156384.0	1269000.0	751229.0	1134860.0	612332.0
ENSMUSG00000031953	587523.0	472857.0	252099.0	15222.2	80109.6	10274.9	363379.0	363997.0	6637.5	205932.0	405088.0	65682.4	40043.5	180555.0	377007.0	577740.0	785168.0	477296.0	421158.0	8604.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7119.2	0.0	0.0	14849.0	0.0	211122.0	15650.0	0.0	0.0	2435.5	0.0	0.0
ENSMUSG00000031954	4352990.0	4612610.0	2776200.0	4312140.0	5975140.0	4906440.0	2636060.0	1921490.0	4220650.0	4550660.0	3257960.0	4193260.0	3065540.0	4500790.0	6960770.0	5710930.0	7177040.0	4097510.0	4839750.0	8620940.0	6311980.0	4945130.0	6888270.0	5293210.0	5449790.0	6025810.0	7503870.0	6625640.0	7802370.0	8130860.0	7680780.0	7609970.0	6941350.0	7730220.0	8078810.0	5685640.0	8833840.0	6188910.0	6438750.0	6522970.0
ENSMUSG00000031955	299151.0	0.0	148722.0	28986.4	4298.9	43976.3	325304.0	155671.0	13796.8	80794.5	49059.6	25510.3	30901.2	26351.5	192833.0	72353.3	115431.0	46153.9	27013.0	0.0	0.0	45774.1	3165.2	4649.5	1516.8	10179.0	29585.5	1338.2	0.0	0.0	0.0	0.0	30896.0	2082.6	0.0	4744.8	0.0	1643.2	0.0	0.0
ENSMUSG00000031957	9092.2	6378.3	404309.0	670027.0	518347.0	13182.1	708356.0	0.0	432213.0	376515.0	252220.0	0.0	0.0	19478.8	0.0	6557.3	0.0	625343.0	688480.0	931889.0	226871.0	8204.3	500132.0	9175.9	8949.3	0.0	422036.0	0.0	0.0	0.0	0.0	0.0	9201.4	581461.0	454029.0	8642.4	21823.6	423474.0	0.0	566495.0
ENSMUSG00000031958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	934.2	3508.1	12049.5	1660.6	124059.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000031959	2210.8	59590.7	2882.8	168674.0	2008.0	65787.1	139686.0	2093.6	658.5	65914.2	69140.3	0.0	0.0	195804.0	0.0	0.0	692.6	89413.8	458.5	170671.0	31483.8	36049.2	0.0	0.0	10698.0	10885.2	5410.5	27932.4	68274.8	50282.1	240567.0	5113.5	0.0	0.0	1761.4	4628.1	201462.0	1467.9	851.1	43889.5
ENSMUSG00000031960	2157290.0	234565.0	1305470.0	917268.0	190718.0	722843.0	625535.0	598919.0	710499.0	2256210.0	1261960.0	145654.0	390407.0	411870.0	223528.0	122957.0	8606.7	140169.0	1692370.0	450752.0	5192840.0	3776720.0	2853220.0	3331630.0	2986870.0	5747840.0	1906670.0	2990210.0	740384.0	808778.0	3272130.0	3747350.0	1333230.0	169477.0	170509.0	330922.0	149964.0	1659210.0	355852.0	850829.0
ENSMUSG00000031966	3370.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	987.1	9054.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13921.1	0.0	109072.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000031979	16546.8	20594.6	1302010.0	354071.0	233465.0	1131340.0	0.0	2703.1	6661.1	841386.0	275059.0	603091.0	10124.1	1372.3	77331.0	428034.0	0.0	1828580.0	251836.0	11345.9	87025.7	1203230.0	1727030.0	1579640.0	713985.0	899357.0	543808.0	1838640.0	3718520.0	0.0	45161.3	241253.0	100809.0	0.0	2667190.0	0.0	21233.5	804913.0	897015.0	2082810.0
ENSMUSG00000031980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40961.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3613.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000031982	447821.0	819931.0	835806.0	1681950.0	523276.0	553498.0	804337.0	150842.0	1036220.0	245634.0	20929.7	72915.7	1638690.0	2063950.0	3167950.0	0.0	2019600.0	1186790.0	318322.0	2192660.0	408094.0	178995.0	203375.0	112790.0	255190.0	306683.0	7019.0	614905.0	1323730.0	83254.4	7472.9	1591020.0	141098.0	116433.0	643825.0	1506660.0	180746.0	585254.0	6593.8	951645.0
ENSMUSG00000031983	1520.0	5491.0	23435.0	60851.2	0.0	0.0	8204.0	81172.2	52002.0	6650.6	37876.3	3559.4	144420.0	252719.0	194584.0	127679.0	89790.3	180351.0	0.0	11143.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1834.5	0.0	0.0	0.0	0.0	0.0	3412.4	1497.8	209668.0	0.0	0.0	0.0
ENSMUSG00000031984	1670080.0	2106690.0	1297290.0	1572710.0	1943720.0	2620530.0	957985.0	1176810.0	2975300.0	2189980.0	1712500.0	1630460.0	1721970.0	2673260.0	2532230.0	3009400.0	361427.0	1521780.0	2646740.0	3986600.0	3504080.0	2949040.0	2358740.0	3646580.0	2651760.0	1561690.0	2554030.0	2119870.0	3856670.0	2951000.0	2752730.0	3205710.0	3618830.0	316367.0	588164.0	877729.0	4989690.0	2277070.0	3127270.0	2566910.0
ENSMUSG00000031985	540566.0	637043.0	175801.0	1730790.0	417906.0	1410020.0	46546.7	593722.0	1793330.0	304862.0	845588.0	417782.0	995705.0	861035.0	1432900.0	1455110.0	2090020.0	1038170.0	19973.2	535741.0	377581.0	374305.0	33187.5	382436.0	17586.0	186719.0	84804.9	1566390.0	121722.0	377387.0	26954.6	0.0	3361.6	3580.9	91084.7	0.0	2008180.0	565775.0	78627.0	277555.0
ENSMUSG00000031986	0.0	16390.4	79381.4	0.0	95329.3	87833.1	1926.5	0.0	0.0	155783.0	0.0	19574.0	10767.9	6119.3	0.0	0.0	74815.9	9020.6	1593.0	9900.6	143590.0	10212.1	0.0	17151.5	213686.0	0.0	12124.8	32153.5	483123.0	174003.0	144983.0	12097.5	2927.8	7190.2	113787.0	48949.8	3466.7	0.0	0.0	82185.8
ENSMUSG00000031987	139969.0	300996.0	448218.0	224958.0	347286.0	444978.0	486719.0	175149.0	56890.5	283754.0	266922.0	192842.0	330800.0	102108.0	203917.0	1151.6	5723.6	483437.0	25078.6	145230.0	130493.0	230078.0	282008.0	138103.0	120074.0	416917.0	239608.0	107494.0	443402.0	171588.0	1023920.0	135056.0	142861.0	12717.5	15275.3	212521.0	293554.0	223639.0	19727.7	407599.0
ENSMUSG00000031988	34906.0	4630.5	62209.8	59578.6	8114.1	4108.5	75153.5	11187.3	60616.9	99773.5	2279.9	47277.1	7058.8	3725.1	0.0	0.0	7601.0	0.0	34983.0	23695.0	153093.0	82863.9	17963.7	3154.0	4765.7	15809.3	34501.2	103395.0	81523.6	15116.8	7235.6	55728.7	47320.7	36254.6	51787.8	67423.4	19919.2	31607.9	6747.9	644.5
ENSMUSG00000031990	1184950.0	825674.0	1220430.0	1345450.0	694295.0	363647.0	513904.0	102174.0	926998.0	244965.0	975682.0	4084.9	980248.0	320013.0	0.0	541612.0	1064690.0	5758.9	710227.0	656990.0	0.0	447516.0	3168.9	3120.1	370628.0	6748.4	3288.0	338655.0	0.0	24890.5	0.0	0.0	24098.8	0.0	6568.1	417914.0	0.0	0.0	0.0	0.0
ENSMUSG00000031993	0.0	0.0	0.0	0.0	0.0	19118.6	0.0	0.0	0.0	11768.6	0.0	543.3	0.0	0.0	0.0	527.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16922.7	4252.9	0.0	0.0
ENSMUSG00000031995	4840.4	0.0	145729.0	192674.0	1391.2	0.0	0.0	0.0	0.0	0.0	2105.6	0.0	0.0	0.0	300602.0	0.0	0.0	917.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2113.5	108841.0	0.0	3141.9	0.0	83597.3
ENSMUSG00000031996	347145.0	267848.0	208076.0	594682.0	356211.0	193167.0	25594.9	287953.0	333526.0	41440.8	680834.0	1022780.0	718945.0	704377.0	822628.0	602217.0	894165.0	290522.0	779147.0	398467.0	389075.0	720865.0	204606.0	736296.0	339490.0	613474.0	293071.0	579987.0	243271.0	54244.4	913108.0	777538.0	9528.6	177937.0	486592.0	898832.0	164782.0	369540.0	5575.2	347355.0
ENSMUSG00000032000	980684.0	1525510.0	2444110.0	626417.0	1477460.0	1801140.0	949476.0	790431.0	253092.0	811389.0	3086330.0	1304640.0	857691.0	1244680.0	558846.0	886500.0	2548790.0	1686010.0	1463040.0	1341430.0	1874690.0	459891.0	3353990.0	1855980.0	184959.0	403296.0	611587.0	441739.0	624910.0	5595710.0	8349730.0	117712.0	148569.0	18693.4	828168.0	411965.0	1977710.0	50624.4	43974.4	671607.0
ENSMUSG00000032002	1275500.0	849749.0	716113.0	1293320.0	824478.0	836173.0	1348060.0	1559330.0	1010890.0	758594.0	1655290.0	1449150.0	1053370.0	2193680.0	1335490.0	2493040.0	2487540.0	1213990.0	874430.0	591168.0	1066020.0	491400.0	858490.0	483418.0	826528.0	397380.0	1089480.0	713477.0	1687150.0	1752850.0	665329.0	1131390.0	1447040.0	1052920.0	1081540.0	1161060.0	2097820.0	1495140.0	1130280.0	802679.0
ENSMUSG00000032009	38269.9	127373.0	263657.0	445476.0	38720.7	8347.2	186954.0	85659.9	152105.0	38582.4	6319.9	40920.9	3860.5	33420.3	117300.0	0.0	0.0	183841.0	1544.2	105093.0	61451.6	286742.0	54934.2	346567.0	372021.0	442405.0	22245.2	215365.0	55118.6	31029.9	0.0	5992.4	0.0	0.0	0.0	0.0	58017.8	5085.7	3005.9	423068.0
ENSMUSG00000032010	1750090.0	181609.0	494191.0	1191790.0	268806.0	1196190.0	222612.0	386404.0	188014.0	488496.0	4216560.0	6974530.0	2764190.0	42185.5	660239.0	2028130.0	485496.0	748324.0	2957950.0	4443200.0	984557.0	97389.4	268492.0	1789320.0	796577.0	461734.0	54632.0	1721470.0	129783.0	140556.0	115443.0	110996.0	88058.8	107876.0	1999420.0	110849.0	80530.1	194128.0	80410.0	18378.2
ENSMUSG00000032012	928.1	661.5	23739.9	0.0	41741.9	0.0	22863.6	0.0	0.0	11234.8	2438.6	0.0	0.0	0.0	0.0	0.0	0.0	3692.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8518.5	0.0	28211.3	21352.2	0.0	28403.3	18821.7	0.0
ENSMUSG00000032015	232769.0	1630.6	1183.1	38046.4	82977.7	610202.0	5622.7	10950.9	538664.0	430375.0	2816.5	234176.0	4216.8	0.0	1893.0	79168.6	299077.0	1186.0	48325.8	5342.3	430051.0	21869.1	714304.0	45726.3	369743.0	317759.0	9877.5	2040.0	174170.0	2732.8	2656.4	2398.4	12315.1	141765.0	16131.8	114977.0	436373.0	296157.0	310085.0	585867.0
ENSMUSG00000032017	0.0	560.9	0.0	0.0	0.0	0.0	22528.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	973.5	0.0	852.0	0.0
ENSMUSG00000032018	450365.0	163042.0	1615.2	0.0	518056.0	470510.0	952539.0	649304.0	415815.0	203907.0	509113.0	985679.0	545699.0	674501.0	1347890.0	805611.0	2240.6	615496.0	466670.0	5915.7	171422.0	444401.0	546638.0	921748.0	0.0	23762.8	511653.0	326043.0	147762.0	0.0	0.0	0.0	0.0	3774.0	0.0	430476.0	44641.0	585916.0	697823.0	0.0
ENSMUSG00000032020	228466.0	40159.7	235616.0	160796.0	135983.0	5538.1	311849.0	101719.0	87276.7	135649.0	247526.0	274728.0	503102.0	163698.0	24476.0	8497.6	2201.1	92661.1	2568.4	51436.0	3698.4	172772.0	125480.0	12225.1	33028.8	16316.4	104465.0	109072.0	0.0	22639.9	0.0	0.0	0.0	0.0	0.0	0.0	827.7	8567.1	722.2	149323.0
ENSMUSG00000032024	59664.8	534718.0	679130.0	806877.0	555862.0	934876.0	708046.0	301937.0	500973.0	961613.0	1283370.0	310740.0	626790.0	10361.6	167521.0	741192.0	882370.0	2047710.0	1151260.0	107934.0	1090730.0	534132.0	898838.0	1159950.0	7000.5	112092.0	133713.0	73435.6	1663740.0	530752.0	2921850.0	627583.0	15726.9	1492040.0	27356.8	33845.9	1156470.0	1553950.0	0.0	184785.0
ENSMUSG00000032026	171089.0	218862.0	193266.0	11949.2	256097.0	179069.0	684860.0	309943.0	0.0	148024.0	459019.0	792431.0	1255710.0	404874.0	1366930.0	206865.0	750535.0	459029.0	215398.0	119197.0	173013.0	24364.4	572523.0	318689.0	0.0	733301.0	29080.8	480921.0	455888.0	0.0	7705.2	0.0	6613.8	151873.0	392143.0	111033.0	7733.5	253864.0	555567.0	557503.0
ENSMUSG00000032030	1222690.0	2577950.0	3100560.0	5082580.0	4435250.0	4039240.0	1046400.0	1743110.0	3011980.0	1137700.0	2620790.0	2471100.0	579613.0	5395430.0	990803.0	4191650.0	2336200.0	3952140.0	4123870.0	7050220.0	7639790.0	10046300.0	7399690.0	5740910.0	4629170.0	8181340.0	2876450.0	6162530.0	11078800.0	4589870.0	13206900.0	6286660.0	6460080.0	3581330.0	5571760.0	5792770.0	6850770.0	6537240.0	2524490.0	6048180.0
ENSMUSG00000032035	0.0	1847.7	480.6	553.3	1532.7	1334.2	0.0	579.8	0.0	748.4	927.7	0.0	1236.6	1131.9	2019.1	1743.8	710.3	899.5	2026.9	1845.7	2514.5	935.5	0.0	1041.1	2043.8	1116.2	1095.1	1800.2	3464.8	2249.8	1143.0	1946.7	1876.4	3372.4	30655.5	0.0	2196.8	1601.5	1908.9	1807.1
ENSMUSG00000032036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12973.1	28801.5	0.0	0.0	0.0	0.0	0.0	0.0	13387.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1429.8	0.0	0.0	10533.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000032040	416015.0	0.0	7714.9	782346.0	88296.0	0.0	42215.4	439257.0	0.0	4146.5	531063.0	10685.9	0.0	0.0	0.0	445026.0	0.0	459952.0	0.0	0.0	269820.0	84358.6	0.0	1897580.0	1518800.0	0.0	5463.9	4445.5	0.0	0.0	0.0	545355.0	5065.2	1946360.0	0.0	4753.7	221141.0	0.0	0.0	0.0
ENSMUSG00000032041	0.0	68334.0	175516.0	546.2	79720.3	0.0	378020.0	165121.0	0.0	130649.0	0.0	1071530.0	0.0	0.0	0.0	0.0	0.0	450.4	8893.4	0.0	12580.7	18051.9	1036.6	10048.6	80705.7	0.0	2138.7	3482.0	73809.2	1097.7	0.0	0.0	485500.0	21168.7	1003.5	124135.0	24972.1	798.3	1888.1	132818.0
ENSMUSG00000032042	836853.0	547819.0	374378.0	522664.0	356427.0	306845.0	400664.0	403461.0	815136.0	977208.0	1535180.0	1532700.0	533488.0	2310870.0	1957260.0	434861.0	599542.0	1761270.0	1305670.0	1469130.0	3201800.0	2912920.0	2717980.0	5408870.0	4001720.0	2677820.0	2210550.0	4401270.0	3611160.0	1250700.0	4564550.0	1746770.0	2575190.0	597325.0	1396980.0	2614660.0	1771020.0	1943040.0	2435700.0	2537580.0
ENSMUSG00000032044	579112.0	248622.0	165141.0	86019.2	461136.0	4939.6	15654.4	424195.0	325461.0	49809.9	147299.0	1207940.0	3152.6	721593.0	95294.7	163934.0	15172.1	122644.0	1265500.0	19432.3	818993.0	1058540.0	862583.0	1148430.0	186329.0	1270410.0	191779.0	57616.5	85525.2	0.0	48062.4	433033.0	189832.0	276972.0	22581.3	270231.0	1613430.0	1337960.0	57949.1	326663.0
ENSMUSG00000032046	17641.9	140674.0	254453.0	890675.0	728443.0	184146.0	877078.0	608656.0	168543.0	69874.7	1361220.0	32656.8	1047320.0	1739980.0	3762.9	6613.1	10772.5	1353750.0	1257050.0	398285.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5831.7	0.0	0.0	9823.6	0.0	45697.3	0.0	0.0	0.0	34729.6	0.0	8808.1
ENSMUSG00000032047	4065230.0	5332460.0	2547780.0	9614910.0	9186890.0	6357200.0	6139910.0	1826050.0	9931470.0	8019150.0	6817800.0	1374010.0	9532780.0	9282640.0	5400700.0	3889200.0	6905510.0	5469740.0	9714800.0	2789440.0	10792200.0	6203470.0	2485380.0	1982150.0	8891450.0	4569980.0	6458430.0	9360870.0	9348320.0	3120330.0	8189540.0	6939600.0	5349870.0	7536900.0	1617190.0	9938840.0	4771590.0	2308540.0	4026110.0	4195390.0
ENSMUSG00000032050	704890.0	906265.0	537202.0	580932.0	374951.0	795966.0	783619.0	510595.0	569984.0	488918.0	802112.0	872743.0	628662.0	606094.0	1275020.0	288107.0	854863.0	689931.0	281324.0	158763.0	415505.0	606416.0	404850.0	662397.0	183794.0	330536.0	129971.0	516010.0	87162.3	194564.0	409546.0	773704.0	237123.0	8679.8	143755.0	639746.0	346307.0	467477.0	282212.0	200419.0
ENSMUSG00000032051	35301.5	0.0	38830.7	69468.1	0.0	0.0	155791.0	8455.3	360139.0	0.0	837531.0	8657.6	5639.8	821813.0	2158140.0	0.0	1071560.0	0.0	0.0	130805.0	821170.0	1209720.0	595221.0	2534080.0	659913.0	436176.0	476600.0	878119.0	0.0	43600.5	0.0	0.0	1193390.0	180080.0	798460.0	820449.0	419090.0	304054.0	0.0	554309.0
ENSMUSG00000032056	4800400.0	4080990.0	2750610.0	3690870.0	3896790.0	2986220.0	4856740.0	4799200.0	4511210.0	3414940.0	7270020.0	5703760.0	3230540.0	5269470.0	5991790.0	4925100.0	6036450.0	3426670.0	3314650.0	6197650.0	434277.0	223538.0	574775.0	1261440.0	1340930.0	614597.0	969967.0	340703.0	630001.0	1540020.0	1172540.0	3088790.0	669275.0	602934.0	0.0	167299.0	1133820.0	4474.3	352933.0	1284910.0
ENSMUSG00000032058	25763.5	4755.2	10398.3	5896.8	330507.0	49777.0	11505.5	6511.5	0.0	133295.0	289339.0	173945.0	5553.5	0.0	0.0	40175.9	563033.0	181647.0	58838.8	49805.2	730898.0	8037.9	302773.0	124612.0	306066.0	131699.0	312363.0	404458.0	0.0	0.0	0.0	257495.0	37155.9	0.0	0.0	0.0	94561.0	23792.6	0.0	599182.0
ENSMUSG00000032059	0.0	1359.2	1171150.0	0.0	4213970.0	0.0	0.0	85946.1	0.0	638995.0	0.0	8202.9	234271.0	7725.5	0.0	1314790.0	30717.8	5925.9	0.0	1459170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2367.1	1434970.0	1252270.0	55246.8
